code;name;address;lat;lng
02095901;Ferma Drobiu Maćków Joanna Małecka;59-230 Prochowice, Lisowice  43B;51.2876896;16.348246755207892
02095902;Gospodarstwo Rolno - Hodowlane Grzegorz Rudziak;59-225 Chojnów, Budziwojów  4a;51.23382865000001;15.944003882116753
02105401;Muller Dairy Polska Sp. z o.o. Biuro w Lubaniu;59-800 Lubań ul. Ratuszowa 24/2;51.1208904;15.287777=
02106001;Zakłady Mięsne Niebieszczańscy Sp.j. Zakład przepakowywania mięsa i przetworów z działem rozbioru drobiu;59-830 Olszyna ul. Parkowa 8A;51.06469535;15.3728406996015
02115903;FIRMA USŁUGOWO – HANDLOWA   PATRYCJA ŁAWNIK;59-323 Miłoradzice, Niemstów  ul. Grabowa 15;51.35756995;16.27899679032977
02120302;Wędliniarstwo Jerzy Furtak;59-600 Lwówek Śląski ul. Graniczna 1a;51.1023963;15.6016161
02120302;Wędliniarstwo Jerzy Furtak;59-600 Lwówek Śląski ul. Graniczna 1a;;
02120303;Zakłady Mięsne Niebieszczańscy Sp.j;59-620 Gryfów Śląski Proszówka 36;51.00246715;15.4206166612476
02120303;Zakłady Mięsne Niebieszczańscy Sp.j;59-620 Gryfów Śląski Proszówka 36;;
02120303;Zakłady Mięsne Niebieszczańscy Sp.j;59-620 Gryfów Śląski, Proszówka  36;51.00246715;15.420616661247617
02125901;Gospodarstwo Rolne Janusz Pilarski Zbylutów 40;59-600 Lwówek Śląski Zbylutów 40;;
02125901;Gospodarstwo Rolne Janusz Pilarski Zbylutów 40;59-600 Lwówek Śląski, Zbylutów  40;51.1412876;15.649916554361745
02125902;Gospodarstwo Rolne Bogusław Pilarski Skorzynice 20;59-600 Lwówek Śląski Skorzynice 20;;
02125902;Gospodarstwo Rolne Bogusław Pilarski Skorzynice 20;59-600 Lwówek Śląski, Skorzynice  20;51.1469766;15.682715154164725
02130304;Zakład Przetwórstwa Mięsnego E.M.K. Smolarek Spółka Jawna 64 - 000 Kościan ul. Niemcewicza 3;56-300 Milicz ul. Strzelecka 1;51.543640350000004;17.26720897071634
02133601;Zakład Przetwórstwa Mięsnego Grzegorz Jankowski;56-320 Krośnice ul. Szkolna 36;51.4715368;17.362398258333332
02133801;Ubojnia Zwierząt Rzeźnych Leszek Gregorczuk;56-321 Bukowice ul. Wrocławska 63;51.396179399999994;17.352452986346748
02133801;Ubojnia Zwierząt Rzeźnych Leszek Gregorczuk;56-321 Bukowice ul. Wrocławska 63;51.3961794;17.3524529863467
02135902;Gospodarstwo Ekologiczne Irena Piechota;56-300 Milicz Postolin 8;;
02135904;Hodowla Drobiu Mariusz Sikora;56-330 Cieszków, Ujazd  4;51.6289;17.42365
02135905;Gospodarstwo Ekologiczne Agnieszka Sarosiek;56-300 Milicz Sulimierz 28;;
02135906;Ferma Drobiu Kąty;56-300 Milicz, Wszewilki-Kąty  ;51.5416826;17.2500238
02140201;MASARNIA Bronisław Urbanowski;56-420 Bierutów Zawidowice 40 B;51.132455;17.4742428
02140201;MASARNIA Bronisław Urbanowski;56-420 Bierutów, Zawidowice  40 B;51.13387015;17.473355458142542
02140303;Oleśnicadis Spółka z Ograniczoną Odpowiedzialnością;56-400 Oleśnica ul. Moniuszki 69;51.2038254;17.3857368168467
02140305;Rzeźnictwo - Wędliniarstwo Król Spółka Jawna;56-513 Międzybórz Ose 4;51.3885612;17.6563541271481
02141601;Okręgowa Spółdzielnia Mleczarska;56-513 Międzybórz ul. Wrocławska 17;51.395931250000004;17.664684429414244
02141601;Okręgowa Spółdzielnia Mleczarska;56-513 Międzybórz ul. Wrocławska 17;;
02145901;Grupa Producentów Jajolux - bis Sp. z o.o.;56-400 Oleśnica, Sokołowice  31 a;51.2405473;17.45676584061528
02145903;Andrzej Tuchowski Maciej Tuchowski;56-400 Oleśnica, Boguszyce  28;51.24526175;17.393557757376392
02145904;Bart Mar Gospodarstwo Specjalistyczne Ferma Drobiu;56-400 Oleśnica Sokołowice 108a;;
02145904;Bart Mar Gospodarstwo Specjalistyczne Ferma Drobiu;56-400 Oleśnica, Sokołowice  108a;51.23325115;17.4390315798109
02145905;Zakład Pakowania jaj - Ferma Drobiu Ryszard Marciniak;56-400 Oleśnica Sokołowice 108 g;;
